Trace, Start Freq(Hz), Stop Freq(Hz)
Trace-A, 25049442790, 25050442790

RBW(Hz), VBW(Hz), SWT(ms), ATT(dB)
3000, 3000, 66, 10

Detection, Trace Points
Pos & Neg, 10001

Ref Level(dBm), PreAmp
-10.00, Off

Storage Mode-A
Off

Wave Data(dBm)-A, A(neg)
-111.496, -111.701
-111.735, -111.924
-111.924, -112.114
-112.114, -112.241
-112.241, -112.339
-112.339, -112.373
-112.351, -112.374
-112.262, -112.351
-112.137, -112.262
-111.940, -112.137
-111.739, -111.940
-111.472, -111.703
-111.182, -111.472
-110.923, -111.182
-110.613, -110.923
-110.346, -110.613
-110.032, -110.300
-109.719, -110.032
-109.448, -109.719
-109.129, -109.448
-108.849, -109.129
-108.511, -108.802
-108.155, -108.511
-107.835, -108.155
-107.438, -107.835
-107.079, -107.438
-106.635, -107.017
-106.167, -106.635
-105.748, -106.167
-105.242, -105.748
-104.797, -105.242
-104.271, -104.722
-103.742, -104.271
-103.290, -103.742
-102.769, -103.290
-102.333, -102.769
-101.840, -102.262
-101.366, -101.840
-100.978, -101.366
-100.549, -100.978
-100.203, -100.549
-99.830, -100.148
-99.485, -99.830
-99.217, -99.485
-98.936, -99.217
-98.723, -98.936
-98.508, -98.690
-98.330, -98.508
-98.208, -98.330
-98.098, -98.208
-98.035, -98.098
-97.997, -98.027
-97.992, -97.997
-97.996, -98.024
-98.024, -98.091
-98.091, -98.176
-98.193, -98.305
-98.305, -98.464
-98.464, -98.619
-98.619, -98.821
-98.821, -99.004
-99.035, -99.223
-99.223, -99.435
-99.435, -99.602
-99.602, -99.769
-99.769, -99.875
-99.889, -99.945
-99.945, -99.956
-99.891, -99.947
-99.754, -99.891
-99.581, -99.754
-99.323, -99.548
-99.017, -99.323
-98.727, -99.017
-98.368, -98.727
-98.052, -98.368
-97.684, -97.999
-97.324, -97.684
-97.029, -97.324
-96.703, -97.029
-96.445, -96.703
-96.165, -96.403
-95.915, -96.165
-95.724, -95.915
-95.530, -95.724
-95.386, -95.530
-95.247, -95.365
-95.137, -95.247
-95.065, -95.137
-95.008, -95.065
-94.981, -95.008
-94.973, -94.978
-94.973, -94.991
-94.991, -95.026
-95.026, -95.088
-95.088, -95.158
-95.172, -95.260
-95.260, -95.383
-95.383, -95.502
-95.502, -95.657
-95.657, -95.804
-95.831, -95.992
-95.992, -96.196
-96.196, -96.384
-96.384, -96.616
-96.616, -96.828
-96.865, -97.092
-97.092, -97.369
-97.369, -97.622
-97.622, -97.932
-97.932, -98.214
-98.262, -98.560
-98.560, -98.927
-98.927, -99.259
-99.259, -99.667
-99.667, -100.035
-100.100, -100.489
-100.489, -100.971
-100.971, -101.406
-101.406, -101.940
-101.940, -102.423
-102.506, -103.017
-103.017, -103.640
-103.640, -104.200
-104.200, -104.881
-104.881, -105.483
-105.585, -106.198
-106.198, -106.907
-106.907, -107.488
-107.488, -108.091
-108.091, -108.498
-108.553, -108.781
-108.781, -108.827
-108.590, -108.800
-108.099, -108.590
-107.513, -108.099
-106.698, -107.403
-105.808, -106.698
-105.018, -105.808
-104.099, -105.018
-103.326, -104.099
-102.454, -103.199
-101.618, -102.454
-100.933, -101.618
-100.173, -100.933
-99.555, -100.173
-98.869, -99.455
-98.225, -98.869
-97.703, -98.225
-97.130, -97.703
-96.669, -97.130
-96.163, -96.593
-95.694, -96.163
-95.320, -95.694
-94.914, -95.320
-94.594, -94.914
-94.252, -94.543
-93.943, -94.252
-93.704, -93.943
-93.454, -93.704
-93.267, -93.454
-93.078, -93.238
-92.922, -93.078
-92.812, -92.922
-92.715, -92.812
-92.657, -92.715
-92.618, -92.649
-92.610, -92.618
-92.612, -92.631
-92.631, -92.686
-92.686, -92.758
-92.772, -92.872
-92.872, -93.019
-93.019, -93.171
-93.171, -93.378
-93.378, -93.582
-93.618, -93.850
-93.850, -94.152
-94.152, -94.435
-94.435, -94.792
-94.792, -95.120
-95.176, -95.524
-95.524, -95.949
-95.949, -96.322
-96.322, -96.761
-96.761, -97.130
-97.190, -97.543
-97.543, -97.918
-97.918, -98.197
-98.197, -98.457
-98.457, -98.615
-98.634, -98.713
-98.713, -98.728
-98.658, -98.720
-98.518, -98.658
-98.352, -98.518
-98.122, -98.321
-97.868, -98.122
-97.642, -97.868
-97.381, -97.642
-97.168, -97.381
-96.935, -97.134
-96.730, -96.935
-96.575, -96.730
-96.423, -96.575
-96.318, -96.423
-96.228, -96.303
-96.173, -96.228
-96.156, -96.173
-96.155, -96.168
-96.168, -96.207
-96.216, -96.287
-96.287, -96.403
-96.403, -96.534
-96.534, -96.719
-96.719, -96.909
-96.944, -97.165
-97.165, -97.460
-97.460, -97.744
-97.744, -98.111
-98.111, -98.459
-98.519, -98.901
-98.901, -99.383
-99.383, -99.828
-99.828, -100.379
-100.379, -100.878
-100.962, -101.484
-101.484, -102.106
-102.106, -102.638
-102.638, -103.234
-103.234, -103.697
-103.769, -104.148
-104.148, -104.455
-104.455, -104.577
-104.533, -104.584
-104.341, -104.533
-103.961, -104.295
-103.455, -103.961
-102.953, -103.455
-102.326, -102.953
-101.772, -102.326
-101.126, -101.679
-100.493, -101.126
-99.970, -100.493
-99.381, -99.970
-98.901, -99.381
-98.369, -98.824
-97.868, -98.369
-97.462, -97.868
-97.017, -97.462
-96.657, -97.017
-96.266, -96.601
-95.902, -96.266
-95.611, -95.902
-95.298, -95.611
-95.048, -95.298
-94.783, -95.009
-94.542, -94.783
-94.355, -94.542
-94.161, -94.355
-94.014, -94.161
-93.864, -93.992
-93.740, -93.864
-93.652, -93.740
-93.571, -93.652
-93.519, -93.571
-93.481, -93.512
-93.466, -93.481
-93.466, -93.472
-93.472, -93.495
-93.495, -93.534
-93.543, -93.599
-93.599, -93.683
-93.683, -93.768
-93.768, -93.884
-93.884, -93.996
-94.016, -94.141
-94.141, -94.296
-94.296, -94.437
-94.437, -94.608
-94.608, -94.758
-94.783, -94.933
-94.933, -95.106
-95.106, -95.249
-95.249, -95.406
-95.406, -95.530
-95.549, -95.657
-95.657, -95.766
-95.766, -95.840
-95.840, -95.905
-95.905, -95.942
-95.947, -95.963
-95.963, -95.966
-95.947, -95.963
-95.913, -95.947
-95.875, -95.913
-95.822, -95.867
-95.763, -95.822
-95.710, -95.763
-95.651, -95.710
-95.606, -95.651
-95.559, -95.599
-95.524, -95.559
-95.503, -95.524
-95.495, -95.503
-95.495, -95.499
-95.501, -95.521
-95.521, -95.561
-95.561, -95.611
-95.611, -95.689
-95.689, -95.772
-95.787, -95.889
-95.889, -96.028
-96.028, -96.167
-96.167, -96.346
-96.346, -96.521
-96.553, -96.746
-96.746, -96.994
-96.994, -97.226
-97.226, -97.517
-97.517, -97.786
-97.831, -98.119
-98.119, -98.474
-98.474, -98.794
-98.794, -99.183
-99.183, -99.529
-99.589, -99.943
-99.943, -100.365
-100.365, -100.727
-100.727, -101.146
-101.146, -101.496
-101.553, -101.887
-101.887, -102.251
-102.251, -102.537
-102.537, -102.836
-102.836, -103.056
-103.089, -103.272
-103.272, -103.443
-103.443, -103.558
-103.558, -103.657
-103.657, -103.718
-103.726, -103.766
-103.766, -103.798
-103.798, -103.815
-103.815, -103.829
-103.829, -103.839
-103.840, -103.849
-103.849, -103.857
-103.857, -103.865
-103.865, -103.869
-103.867, -103.869
-103.855, -103.866
-103.826, -103.855
-103.783, -103.826
-103.708, -103.783
-103.618, -103.708
-103.481, -103.601
-103.308, -103.481
-103.131, -103.308
-102.895, -103.131
-102.670, -102.895
-102.388, -102.632
-102.091, -102.388
-101.831, -102.091
-101.525, -101.831
-101.267, -101.525
-100.975, -101.224
-100.700, -100.975
-100.480, -100.700
-100.247, -100.480
-100.068, -100.247
-99.887, -100.042
-99.738, -99.887
-99.635, -99.738
-99.550, -99.635
-99.504, -99.550
-99.485, -99.498
-99.485, -99.506
-99.506, -99.553
-99.553, -99.647
-99.647, -99.759
-99.783, -99.929
-99.929, -100.142
-100.142, -100.357
-100.357, -100.649
-100.649, -100.934
-100.984, -101.305
-101.305, -101.718
-101.718, -102.103
-102.103, -102.585
-102.585, -103.023
-103.097, -103.552
-103.552, -104.090
-104.090, -104.545
-104.545, -105.046
-105.046, -105.433
-105.490, -105.806
-105.806, -106.069
-106.069, -106.194
-106.194, -106.225
-106.146, -106.220
-105.964, -106.127
-105.709, -105.964
-105.452, -105.709
-105.132, -105.452
-104.854, -105.132
-104.540, -104.809
-104.249, -104.540
-104.023, -104.249
-103.791, -104.023
-103.621, -103.791
-103.457, -103.595
-103.331, -103.457
-103.251, -103.331
-103.192, -103.251
-103.169, -103.192
-103.165, -103.170
-103.170, -103.202
-103.202, -103.251
-103.251, -103.333
-103.333, -103.422
-103.439, -103.546
-103.546, -103.691
-103.691, -103.830
-103.830, -104.008
-104.008, -104.173
-104.202, -104.380
-104.380, -104.600
-104.600, -104.800
-104.800, -105.041
-105.041, -105.256
-105.292, -105.512
-105.512, -105.765
-105.765, -105.979
-105.979, -106.209
-106.209, -106.387
-106.414, -106.556
-106.556, -106.670
-106.670, -106.715
-106.691, -106.716
-106.602, -106.691
-106.417, -106.581
-106.152, -106.417
-105.867, -106.152
-105.479, -105.867
-105.115, -105.479
-104.663, -105.051
-104.197, -104.663
-103.797, -104.197
-103.335, -103.797
-102.949, -103.335
-102.519, -102.887
-102.113, -102.519
-101.786, -102.113
-101.431, -101.786
-101.152, -101.431
-100.856, -101.108
-100.594, -100.856
-100.395, -100.594
-100.197, -100.395
-100.054, -100.197
-99.921, -100.033
-99.822, -99.921
-99.765, -99.822
-99.730, -99.765
-99.727, -99.730
-99.732, -99.761
-99.761, -99.828
-99.828, -99.911
-99.911, -100.042
-100.042, -100.178
-100.202, -100.366
-100.366, -100.586
-100.586, -100.797
-100.797, -101.067
-101.067, -101.318
-101.361, -101.626
-101.626, -101.949
-101.949, -102.233
-102.233, -102.561
-102.561, -102.834
-102.877, -103.131
-103.131, -103.388
-103.388, -103.569
-103.569, -103.715
-103.715, -103.780
-103.775, -103.788
-103.681, -103.775
-103.531, -103.681
-103.286, -103.531
-103.023, -103.286
-102.670, -102.976
-102.279, -102.670
-101.925, -102.279
-101.502, -101.925
-101.137, -101.502
-100.718, -101.078
-100.308, -100.718
-99.970, -100.308
-99.592, -99.970
-99.286, -99.592
-98.951, -99.238
-98.639, -98.951
-98.392, -98.639
-98.127, -98.392
-97.919, -98.127
-97.702, -97.886
-97.509, -97.702
-97.364, -97.509
-97.219, -97.364
-97.115, -97.219
-97.015, -97.100
-96.942, -97.015
-96.897, -96.942
-96.867, -96.897
-96.859, -96.867
-96.861, -96.873
-96.873, -96.911
-96.911, -96.960
-96.960, -97.040
-97.040, -97.123
-97.138, -97.240
-97.240, -97.376
-97.376, -97.508
-97.508, -97.675
-97.675, -97.831
-97.858, -98.022
-98.022, -98.221
-98.221, -98.394
-98.394, -98.596
-98.596, -98.762
-98.790, -98.946
-98.946, -99.111
-99.111, -99.233
-99.233, -99.348
-99.348, -99.417
-99.424, -99.460
-99.460, -99.467
-99.431, -99.462
-99.358, -99.431
-99.266, -99.358
-99.128, -99.248
-98.965, -99.128
-98.808, -98.965
-98.613, -98.808
-98.438, -98.613
-98.233, -98.410
-98.030, -98.233
-97.860, -98.030
-97.670, -97.860
-97.519, -97.670
-97.353, -97.493
-97.205, -97.353
-97.092, -97.205
-96.978, -97.092
-96.893, -96.978
-96.816, -96.881
-96.755, -96.816
-96.720, -96.755
-96.697, -96.720
-96.694, -96.697
-96.694, -96.705
-96.705, -96.736
-96.736, -96.775
-96.775, -96.836
-96.836, -96.899
-96.911, -96.988
-96.988, -97.088
-97.088, -97.183
-97.183, -97.302
-97.302, -97.410
-97.429, -97.543
-97.543, -97.680
-97.680, -97.799
-97.799, -97.940
-97.940, -98.061
-98.081, -98.199
-98.199, -98.337
-98.337, -98.453
-98.453, -98.587
-98.587, -98.699
-98.719, -98.832
-98.832, -98.963
-98.963, -99.079
-99.079, -99.217
-99.217, -99.341
-99.362, -99.493
-99.493, -99.656
-99.656, -99.804
-99.804, -99.988
-99.988, -100.154
-100.184, -100.362
-100.362, -100.580
-100.580, -100.774
-100.774, -101.001
-101.001, -101.193
-101.224, -101.406
-101.406, -101.597
-101.597, -101.732
-101.732, -101.843
-101.843, -101.890
-101.876, -101.894
-101.783, -101.876
-101.635, -101.783
-101.392, -101.635
-101.125, -101.392
-100.759, -101.076
-100.348, -100.759
-99.972, -100.348
-99.516, -99.972
-99.118, -99.516
-98.657, -99.053
-98.206, -98.657
-97.830, -98.206
-97.411, -97.830
-97.069, -97.411
-96.694, -97.015
-96.341, -96.694
-96.061, -96.341
-95.758, -96.061
-95.519, -95.758
-95.264, -95.482
-95.034, -95.264
-94.856, -95.034
-94.670, -94.856
-94.528, -94.670
-94.383, -94.506
-94.257, -94.383
-94.164, -94.257
-94.070, -94.164
-94.004, -94.070
-93.939, -93.994
-93.888, -93.939
-93.852, -93.888
-93.823, -93.852
-93.801, -93.823
-93.785, -93.799
-93.775, -93.785
-93.770, -93.775
-93.768, -93.770
-93.766, -93.768
-93.766, -93.768
-93.768, -93.770
-93.770, -93.771
-93.771, -93.773
-93.773, -93.773
-93.773, -93.775
-93.775, -93.777
-93.777, -93.777
-93.777, -93.781
-93.781, -93.785
-93.785, -93.791
-93.791, -93.803
-93.803, -93.817
-93.817, -93.838
-93.838, -93.862
-93.868, -93.900
-93.900, -93.949
-93.949, -94.000
-94.000, -94.070
-94.070, -94.144
-94.157, -94.243
-94.243, -94.360
-94.360, -94.474
-94.474, -94.623
-94.623, -94.767
-94.793, -94.954
-94.954, -95.160
-95.160, -95.352
-95.352, -95.593
-95.593, -95.815
-95.855, -96.091
-96.091, -96.380
-96.380, -96.639
-96.639, -96.950
-96.950, -97.219
-97.264, -97.535
-97.535, -97.846
-97.846, -98.104
-98.104, -98.387
-98.387, -98.612
-98.648, -98.846
-98.846, -99.043
-99.043, -99.182
-99.182, -99.304
-99.304, -99.376
-99.385, -99.424
-99.424, -99.437
-99.426, -99.437
-99.390, -99.426
-99.346, -99.390
-99.285, -99.337
-99.219, -99.285
-99.165, -99.219
-99.103, -99.165
-99.056, -99.103
-99.010, -99.050
-98.976, -99.010
-98.954, -98.976
-98.938, -98.954
-98.930, -98.938
-98.927, -98.930
-98.927, -98.928
-98.928, -98.928
-98.927, -98.928
-98.920, -98.927
-98.904, -98.919
-98.876, -98.904
-98.841, -98.876
-98.785, -98.841
-98.725, -98.785
-98.639, -98.713
-98.541, -98.639
-98.447, -98.541
-98.330, -98.447
-98.224, -98.330
-98.100, -98.206
-97.978, -98.100
-97.878, -97.978
-97.770, -97.878
-97.686, -97.770
-97.601, -97.673
-97.534, -97.601
-97.492, -97.534
-97.461, -97.492
-97.453, -97.461
-97.453, -97.465
-97.465, -97.501
-97.501, -97.552
-97.552, -97.636
-97.636, -97.727
-97.744, -97.859
-97.859, -98.015
-98.015, -98.170
-98.170, -98.373
-98.373, -98.566
-98.600, -98.811
-98.811, -99.078
-99.078, -99.321
-99.321, -99.617
-99.617, -99.879
-99.923, -100.188
-100.188, -100.497
-100.497, -100.754
-100.754, -101.038
-101.038, -101.258
-101.293, -101.481
-101.481, -101.658
-101.658, -101.764
-101.764, -101.832
-101.832, -101.843
-101.793, -101.838
-101.689, -101.793
-101.560, -101.689
-101.372, -101.560
-101.186, -101.372
-100.952, -101.154
-100.707, -100.952
-100.495, -100.707
-100.252, -100.495
-100.054, -100.252
-99.836, -100.021
-99.637, -99.836
-99.485, -99.637
-99.332, -99.485
-99.223, -99.332
-99.123, -99.207
-99.051, -99.123
-99.017, -99.051
-99.006, -99.017
-99.006, -99.022
-99.027, -99.073
-99.073, -99.158
-99.158, -99.259
-99.259, -99.408
-99.408, -99.563
-99.590, -99.775
-99.775, -100.021
-100.021, -100.255
-100.255, -100.558
-100.558, -100.839
-100.888, -101.188
-101.188, -101.553
-101.553, -101.875
-101.875, -102.250
-102.250, -102.563
-102.613, -102.907
-102.907, -103.214
-103.214, -103.437
-103.437, -103.638
-103.638, -103.752
-103.765, -103.814
-103.800, -103.818
-103.735, -103.800
-103.605, -103.735
-103.456, -103.605
-103.254, -103.429
-103.035, -103.254
-102.840, -103.035
-102.617, -102.840
-102.432, -102.617
-102.234, -102.404
-102.055, -102.234
-101.922, -102.055
-101.790, -101.922
-101.698, -101.790
-101.618, -101.685
-101.564, -101.618
-101.541, -101.564
-101.537, -101.541
-101.538, -101.557
-101.561, -101.600
-101.600, -101.664
-101.664, -101.735
-101.735, -101.835
-101.835, -101.932
-101.949, -102.058
-102.058, -102.193
-102.193, -102.317
-102.317, -102.465
-102.465, -102.595
-102.617, -102.750
-102.750, -102.903
-102.903, -103.035
-103.035, -103.190
-103.190, -103.322
-103.344, -103.475
-103.475, -103.631
-103.631, -103.765
-103.765, -103.925
-103.925, -104.065
-104.090, -104.234
-104.234, -104.408
-104.408, -104.562
-104.562, -104.748
-104.748, -104.909
-104.938, -105.102
-105.102, -105.294
-105.294, -105.454
-105.454, -105.632
-105.632, -105.773
-105.796, -105.918
-105.918, -106.032
-106.032, -106.098
-106.098, -106.133
-106.121, -106.133
-106.050, -106.115
-105.918, -106.050
-105.757, -105.918
-105.516, -105.757
-105.266, -105.516
-104.935, -105.221
-104.568, -104.935
-104.233, -104.568
-103.826, -104.233
-103.471, -103.826
-103.056, -103.412
-102.645, -103.056
-102.302, -102.645
-101.913, -102.302
-101.594, -101.913
-101.241, -101.542
-100.908, -101.241
-100.641, -100.908
-100.352, -100.641
-100.125, -100.352
-99.879, -100.087
-99.660, -99.879
-99.491, -99.660
-99.316, -99.491
-99.185, -99.316
-99.053, -99.165
-98.943, -99.053
-98.866, -98.943
-98.796, -98.866
-98.751, -98.796
-98.716, -98.745
-98.701, -98.716
-98.698, -98.701
-98.699, -98.711
-98.711, -98.734
-98.739, -98.771
-98.771, -98.818
-98.818, -98.865
-98.865, -98.927
-98.927, -98.981
-98.991, -99.048
-99.048, -99.113
-99.113, -99.166
-99.166, -99.226
-99.226, -99.271
-99.278, -99.314
-99.314, -99.351
-99.351, -99.374
-99.374, -99.392
-99.392, -99.401
-99.403, -99.404
-99.403, -99.404
-99.397, -99.403
-99.390, -99.397
-99.385, -99.390
-99.381, -99.385
-99.381, -99.385
-99.385, -99.392
-99.392, -99.412
-99.412, -99.438
-99.444, -99.480
-99.480, -99.537
-99.537, -99.598
-99.598, -99.683
-99.683, -99.765
-99.781, -99.873
-99.873, -99.994
-99.994, -100.102
-100.102, -100.230
-100.230, -100.341
-100.360, -100.464
-100.464, -100.574
-100.574, -100.652
-100.652, -100.718
-100.718, -100.748
-100.747, -100.753
-100.703, -100.747
-100.630, -100.703
-100.504, -100.630
-100.364, -100.504
-100.167, -100.339
-99.941, -100.167
-99.729, -99.941
-99.465, -99.729
-99.233, -99.465
-98.959, -99.194
-98.687, -98.959
-98.461, -98.687
-98.209, -98.461
-98.005, -98.209
-97.782, -97.971
-97.577, -97.782
-97.418, -97.577
-97.253, -97.418
-97.128, -97.253
-97.001, -97.109
-96.895, -97.001
-96.822, -96.895
-96.753, -96.822
-96.711, -96.753
-96.676, -96.705
-96.659, -96.676
-96.656, -96.659
-96.656, -96.663
-96.663, -96.680
-96.684, -96.709
-96.709, -96.746
-96.746, -96.782
-96.782, -96.832
-96.832, -96.875
-96.883, -96.929
-96.929, -96.984
-96.984, -97.034
-97.034, -97.092
-97.092, -97.140
-97.149, -97.200
-97.200, -97.262
-97.262, -97.317
-97.317, -97.385
-97.385, -97.450
-97.460, -97.530
-97.530, -97.619
-97.619, -97.704
-97.704, -97.813
-97.813, -97.918
-97.936, -98.053
-98.053, -98.202
-98.202, -98.344
-98.344, -98.522
-98.522, -98.688
-98.717, -98.895
-98.895, -99.114
-99.114, -99.309
-99.309, -99.544
-99.544, -99.746
-99.781, -99.980
-99.980, -100.202
-100.202, -100.380
-100.380, -100.562
-100.562, -100.692
-100.710, -100.805
-100.805, -100.873
-100.873, -100.890
-100.864, -100.890
-100.803, -100.864
-100.690, -100.789
-100.541, -100.690
-100.391, -100.541
-100.196, -100.391
-100.023, -100.196
-99.814, -99.992
-99.613, -99.814
-99.447, -99.613
-99.269, -99.447
-99.133, -99.269
-98.996, -99.111
-98.885, -98.996
-98.814, -98.885
-98.760, -98.814
-98.739, -98.760
-98.737, -98.745
-98.745, -98.785
-98.785, -98.847
-98.847, -98.952
-98.952, -99.071
-99.093, -99.241
-99.241, -99.447
-99.447, -99.650
-99.650, -99.919
-99.919, -100.176
-100.221, -100.504
-100.504, -100.861
-100.861, -101.186
-101.186, -101.588
-101.588, -101.945
-102.004, -102.370
-102.370, -102.799
-102.799, -103.160
-103.160, -103.570
-103.570, -103.900
-103.953, -104.254
-104.254, -104.567
-104.567, -104.795
-104.795, -105.017
-105.017, -105.166
-105.187, -105.297
-105.297, -105.386
-105.386, -105.440
-105.440, -105.477
-105.477, -105.497
-105.499, -105.510
-105.510, -105.519
-105.519, -105.527
-105.527, -105.534
-105.534, -105.537
-105.537, -105.539
-105.530, -105.537
-105.508, -105.530
-105.463, -105.508
-105.402, -105.463
-105.295, -105.388
-105.149, -105.295
-104.989, -105.149
-104.764, -104.989
-104.539, -104.764
-104.245, -104.498
-103.924, -104.245
-103.634, -103.924
-103.289, -103.634
-102.990, -103.289
-102.651, -102.941
-102.323, -102.651
-102.058, -102.323
-101.773, -102.058
-101.551, -101.773
-101.323, -101.518
-101.132, -101.323
-100.996, -101.132
-100.876, -100.996
-100.805, -100.876
-100.764, -100.797
-100.759, -100.765
-100.765, -100.803
-100.803, -100.888
-100.888, -100.996
-101.016, -101.161
-101.161, -101.368
-101.368, -101.575
-101.575, -101.843
-101.843, -102.089
-102.131, -102.382
-102.382, -102.664
-102.664, -102.877
-102.877, -103.066
-103.066, -103.158
-103.158, -103.174
-103.031, -103.158
-102.822, -103.031
-102.468, -102.822
-102.093, -102.468
-101.594, -102.025
-101.057, -101.594
-100.586, -101.057
-100.039, -100.586
-99.585, -100.039
-99.081, -99.511
-98.610, -99.081
-98.237, -98.610
-97.840, -98.237
-97.532, -97.840
-97.213, -97.484
-96.935, -97.213
-96.732, -96.935
-96.532, -96.732
-96.394, -96.532
-96.271, -96.375
-96.187, -96.271
-96.146, -96.187
-96.135, -96.146
-96.135, -96.155
-96.160, -96.211
-96.211, -96.303
-96.303, -96.407
-96.407, -96.560
-96.560, -96.715
-96.742, -96.919
-96.919, -97.148
-97.148, -97.358
-97.358, -97.618
-97.618, -97.846
-97.884, -98.112
-98.112, -98.369
-98.369, -98.576
-98.576, -98.791
-98.791, -98.947
-98.970, -99.089
-99.089, -99.182
-99.182, -99.221
-99.221, -99.228
-99.185, -99.221
-99.108, -99.177
-99.001, -99.108
-98.891, -99.001
-98.754, -98.891
-98.633, -98.754
-98.496, -98.613
-98.369, -98.496
-98.273, -98.369
-98.181, -98.273
-98.120, -98.181
-98.073, -98.111
-98.054, -98.073
-98.054, -98.064
-98.064, -98.102
-98.102, -98.162
-98.174, -98.262
-98.262, -98.396
-98.396, -98.538
-98.538, -98.739
-98.739, -98.939
-98.975, -99.209
-99.209, -99.515
-99.515, -99.810
-99.810, -100.192
-100.192, -100.552
-100.615, -101.012
-101.012, -101.518
-101.518, -101.986
-101.986, -102.578
-102.578, -103.122
-103.215, -103.802
-103.802, -104.527
-104.527, -105.186
-105.186, -105.993
-105.993, -106.709
-106.829, -107.562
-107.562, -108.416
-108.416, -109.122
-109.122, -109.882
-109.882, -110.441
-110.524, -110.942
-110.942, -111.248
-111.248, -111.345
-111.282, -111.347
-111.106, -111.282
-110.800, -111.068
-110.426, -110.800
-110.077, -110.426
-109.661, -110.077
-109.306, -109.661
-108.904, -109.247
-108.518, -108.904
-108.201, -108.518
-107.847, -108.201
-107.559, -107.847
-107.237, -107.511
-106.931, -107.237
-106.681, -106.931
-106.402, -106.681
-106.173, -106.402
-105.920, -106.138
-105.681, -105.920
-105.488, -105.681
-105.276, -105.488
-105.109, -105.276
-104.930, -105.082
-104.769, -104.930
-104.648, -104.769
-104.529, -104.648
-104.444, -104.529
-104.368, -104.431
-104.319, -104.368
-104.297, -104.319
-104.294, -104.298
-104.298, -104.322
-104.327, -104.375
-104.375, -104.455
-104.455, -104.545
-104.545, -104.673
-104.673, -104.798
-104.821, -104.962
-104.962, -105.135
-105.135, -105.287
-105.287, -105.459
-105.459, -105.595
-105.615, -105.728
-105.728, -105.825
-105.825, -105.868
-105.868, -105.876
-105.819, -105.868
-105.704, -105.806
-105.532, -105.704
-105.346, -105.532
-105.092, -105.346
-104.853, -105.092
-104.558, -104.811
-104.257, -104.558
-104.004, -104.257
-103.720, -104.004
-103.492, -103.720
-103.249, -103.456
-103.035, -103.249
-102.877, -103.035
-102.727, -102.877
-102.627, -102.727
-102.547, -102.613
-102.508, -102.547
-102.503, -102.508
-102.506, -102.543
-102.543, -102.610
-102.623, -102.725
-102.725, -102.885
-102.885, -103.054
-103.054, -103.288
-103.288, -103.519
-103.559, -103.820
-103.820, -104.149
-104.149, -104.450
-104.450, -104.811
-104.811, -105.117
-105.169, -105.461
-105.461, -105.767
-105.767, -105.985
-105.985, -106.165
-106.165, -106.249
-106.256, -106.265
-106.165, -106.256
-106.019, -106.165
-105.782, -106.019
-105.537, -105.782
-105.220, -105.494
-104.889, -105.220
-104.603, -104.889
-104.280, -104.603
-104.018, -104.280
-103.733, -103.976
-103.475, -103.733
-103.276, -103.475
-103.068, -103.276
-102.911, -103.068
-102.750, -102.887
-102.606, -102.750
-102.494, -102.606
-102.370, -102.494
-102.265, -102.370
-102.136, -102.246
-101.991, -102.136
-101.849, -101.991
-101.656, -101.849
-101.461, -101.656
-101.197, -101.426
-100.890, -101.197
-100.595, -100.890
-100.215, -100.595
-99.865, -100.215
-99.429, -99.804
-98.973, -99.429
-98.572, -98.973
-98.099, -98.572
-97.693, -98.099
-97.225, -97.626
-96.767, -97.225
-96.384, -96.767
-95.952, -96.384
-95.596, -95.952
-95.200, -95.538
-94.826, -95.200
-94.524, -94.826
-94.191, -94.524
-93.924, -94.191
-93.635, -93.882
-93.369, -93.635
-93.159, -93.369
-92.936, -93.159
-92.764, -92.936
-92.584, -92.736
-92.425, -92.584
-92.305, -92.425
-92.187, -92.305
-92.101, -92.187
-92.020, -92.089
-91.961, -92.020
-91.924, -91.961
-91.899, -91.924
-91.893, -91.899
-91.894, -91.903
-91.903, -91.931
-91.931, -91.969
-91.969, -92.028
-92.028, -92.091
-92.103, -92.181
-92.181, -92.287
-92.287, -92.389
-92.389, -92.523
-92.523, -92.649
-92.672, -92.811
-92.811, -92.985
-92.985, -93.145
-93.145, -93.344
-93.344, -93.525
-93.556, -93.748
-93.748, -93.979
-93.979, -94.188
-94.188, -94.435
-94.435, -94.653
-94.689, -94.908
-94.908, -95.160
-95.160, -95.370
-95.370, -95.602
-95.602, -95.784
-95.812, -95.970
-95.970, -96.116
-96.116, -96.204
-96.204, -96.254
-96.249, -96.257
-96.180, -96.242
-96.048, -96.180
-95.885, -96.048
-95.641, -95.885
-95.394, -95.641
-95.069, -95.349
-94.716, -95.069
-94.398, -94.716
-94.016, -94.398
-93.686, -94.016
-93.306, -93.631
-92.931, -93.306
-92.621, -92.931
-92.273, -92.621
-91.990, -92.273
-91.678, -91.944
-91.388, -91.678
-91.157, -91.388
-90.910, -91.157
-90.717, -90.910
-90.515, -90.688
-90.336, -90.515
-90.204, -90.336
-90.070, -90.204
-89.976, -90.070
-89.888, -89.962
-89.824, -89.888
-89.788, -89.824
-89.768, -89.788
-89.766, -89.769
-89.773, -89.793
-89.793, -89.838
-89.838, -89.897
-89.897, -89.983
-89.983, -90.075
-90.092, -90.202
-90.202, -90.350
-90.350, -90.491
-90.491, -90.676
-90.676, -90.848
-90.878, -91.065
-91.065, -91.300
