Trace, Start Freq(Hz), Stop Freq(Hz)
Trace-A, 25049442790, 25050442790

RBW(Hz), VBW(Hz), SWT(ms), ATT(dB)
3000, 3000, 66, 10

Detection, Trace Points
Pos & Neg, 10001

Ref Level(dBm), PreAmp
-10.00, Off

Storage Mode-A
Off

Wave Data(dBm)-A, A(neg)
-97.909, -98.094
-98.094, -98.266
-98.266, -98.487
-98.487, -98.692
-98.727, -98.949
-98.949, -99.228
-99.228, -99.484
-99.484, -99.804
-99.804, -100.098
-100.148, -100.461
-100.461, -100.850
-100.850, -101.203
-101.203, -101.638
-101.638, -102.034
-102.101, -102.517
-102.517, -103.025
-103.025, -103.478
-103.478, -104.021
-104.021, -104.494
-104.574, -105.045
-105.045, -105.572
-105.572, -105.989
-105.989, -106.403
-106.403, -106.668
-106.703, -106.841
-106.841, -106.865
-106.704, -106.844
-106.389, -106.704
-106.011, -106.389
-105.479, -105.940
-104.884, -105.479
-104.351, -104.884
-103.723, -104.351
-103.192, -103.723
-102.593, -103.106
-102.022, -102.593
-101.561, -102.022
-101.055, -101.561
-100.652, -101.055
-100.215, -100.587
-99.816, -100.215
-99.502, -99.816
-99.166, -99.502
-98.907, -99.166
-98.636, -98.868
-98.396, -98.636
-98.213, -98.396
-98.028, -98.213
-97.893, -98.028
-97.759, -97.873
-97.651, -97.759
-97.579, -97.651
-97.515, -97.579
-97.478, -97.515
-97.455, -97.474
-97.451, -97.455
-97.451, -97.462
-97.462, -97.489
-97.489, -97.524
-97.531, -97.577
-97.577, -97.640
-97.640, -97.703
-97.703, -97.783
-97.783, -97.856
-97.869, -97.946
-97.946, -98.039
-98.039, -98.120
-98.120, -98.217
-98.217, -98.301
-98.315, -98.400
-98.400, -98.500
-98.500, -98.588
-98.588, -98.695
-98.695, -98.791
-98.807, -98.907
-98.907, -99.033
-99.033, -99.148
-99.148, -99.295
-99.295, -99.433
-99.456, -99.607
-99.607, -99.800
-99.800, -99.982
-99.982, -100.213
-100.213, -100.430
-100.468, -100.704
-100.704, -101.005
-101.005, -101.282
-101.282, -101.626
-101.626, -101.940
-101.993, -102.324
-102.324, -102.723
-102.723, -103.072
-103.072, -103.480
-103.480, -103.818
-103.872, -104.185
-104.185, -104.504
-104.504, -104.722
-104.722, -104.892
-104.892, -104.956
-104.925, -104.959
-104.784, -104.925
-104.581, -104.784
-104.269, -104.581
-103.950, -104.269
-103.540, -103.894
-103.106, -103.540
-102.727, -103.106
-102.289, -102.727
-101.927, -102.289
-101.521, -101.867
-101.138, -101.521
-100.834, -101.138
-100.504, -100.834
-100.245, -100.504
-99.974, -100.204
-99.729, -99.974
-99.544, -99.729
-99.353, -99.544
-99.212, -99.353
-99.073, -99.192
-98.960, -99.073
-98.882, -98.960
-98.811, -98.882
-98.768, -98.811
-98.737, -98.763
-98.723, -98.737
-98.722, -98.725
-98.725, -98.740
-98.740, -98.763
-98.768, -98.799
-98.799, -98.843
-98.843, -98.885
-98.885, -98.938
-98.938, -98.984
-98.993, -99.038
-99.038, -99.089
-99.089, -99.131
-99.131, -99.175
-99.175, -99.209
-99.214, -99.243
-99.243, -99.274
