Trace, Start Freq(Hz), Stop Freq(Hz)
Trace-A, 25049442790, 25050442790

RBW(Hz), VBW(Hz), SWT(ms), ATT(dB)
3000, 3000, 66, 10

Detection, Trace Points
Pos & Neg, 10001

Ref Level(dBm), PreAmp
-10.00, Off

Storage Mode-A
Off

Wave Data(dBm)-A, A(neg)
-97.909, -98.018
-97.838, -97.909
-97.783, -97.829
-97.759, -97.783
-97.756, -97.760
-97.760, -97.789
-97.789, -97.838
-97.848, -97.920
-97.920, -98.032
-98.032, -98.151
-98.151, -98.316
-98.316, -98.479
-98.509, -98.696
-98.696, -98.939
-98.939, -99.172
-99.172, -99.465
-99.465, -99.736
-99.785, -100.077
-100.077, -100.442
-100.442, -100.772
-100.772, -101.177
-101.177, -101.541
-101.603, -101.982
-101.982, -102.438
-102.438, -102.840
-102.840, -103.319
-103.319, -103.736
-103.805, -104.229
-104.229, -104.723
-104.723, -105.147
-105.147, -105.641
-105.641, -106.060
-106.129, -106.543
-106.543, -107.017
-107.017, -107.413
-107.413, -107.861
-107.861, -108.230
-108.290, -108.636
-108.636, -109.005
-109.005, -109.283
-109.283, -109.548
-109.548, -109.713
-109.734, -109.818
-109.817, -109.830
-109.727, -109.817
-109.523, -109.727
-109.273, -109.523
-108.912, -109.226
-108.495, -108.912
-108.110, -108.495
-107.649, -108.110
-107.255, -107.649
-106.808, -107.190
-106.385, -106.808
-106.048, -106.385
-105.688, -106.048
-105.409, -105.688
-105.122, -105.365
-104.876, -105.122
-104.697, -104.876
-104.527, -104.697
-104.414, -104.527
-104.316, -104.397
-104.254, -104.316
-104.229, -104.254
-104.223, -104.229
-104.226, -104.248
-104.252, -104.293
-104.293, -104.358
-104.358, -104.425
-104.425, -104.511
-104.511, -104.586
-104.599, -104.670
-104.670, -104.743
-104.743, -104.792
-104.792, -104.825
-104.825, -104.832
-104.807, -104.829
-104.746, -104.807
-104.664, -104.746
-104.534, -104.664
-104.394, -104.534
-104.202, -104.369
-103.978, -104.202
-103.769, -103.978
-103.503, -103.769
-103.262, -103.503
-102.968, -103.221
-102.662, -102.968
-102.393, -102.662
-102.073, -102.393
-101.795, -102.073
-101.467, -101.749
-101.136, -101.467
-100.850, -101.136
-100.515, -100.850
-100.228, -100.515
-99.893, -100.180
-99.557, -99.893
-99.273, -99.557
-98.941, -99.273
-98.658, -98.941
-98.334, -98.612
-98.015, -98.334
-97.748, -98.015
-97.443, -97.748
-97.189, -97.443
-96.905, -97.148
-96.633, -96.905
-96.409, -96.633
-96.163, -96.409
-95.966, -96.163
-95.753, -95.934
-95.558, -95.753
-95.407, -95.558
-95.251, -95.407
-95.134, -95.251
-95.018, -95.116
-94.927, -95.018
-94.869, -94.927
-94.823, -94.869
-94.805, -94.823
-94.803, -94.808
-94.808, -94.838
-94.838, -94.885
-94.885, -94.967
-94.967, -95.060
-95.077, -95.195
-95.195, -95.360
-95.360, -95.528
-95.528, -95.752
-95.752, -95.970
-96.009, -96.256
-96.256, -96.575
-96.575, -96.877
-96.877, -97.262
-97.262, -97.623
-97.686, -98.079
-98.079, -98.575
-98.575, -99.032
-99.032, -99.600
-99.600, -100.117
-100.206, -100.752
-100.752, -101.416
-101.416, -102.001
-102.001, -102.687
-102.687, -103.262
-103.355, -103.892
-103.892, -104.441
-104.441, -104.817
-104.817, -105.112
-105.112, -105.225
-105.193, -105.233
-105.002, -105.193
-104.743, -105.002
-104.359, -104.743
-103.989, -104.359
-103.535, -103.925
-103.078, -103.535
-102.696, -103.078
-102.269, -102.696
-101.922, -102.269
-101.544, -101.867
-101.192, -101.544
-100.913, -101.192
-100.611, -100.913
-100.373, -100.611
-100.117, -100.335
-99.881, -100.117
-99.696, -99.881
-99.495, -99.696
-99.335, -99.495
-99.161, -99.309
-98.999, -99.161
-98.868, -98.999
-98.722, -98.868
-98.603, -98.722
-98.469, -98.584
-98.340, -98.469
-98.231, -98.340
-98.106, -98.231
-98.001, -98.106
-97.879, -97.983
-97.759, -97.879
-97.658, -97.759
-97.542, -97.658
-97.444, -97.542
-97.332, -97.427
-97.225, -97.332
-97.136, -97.225
-97.038, -97.136
-96.960, -97.038
-96.871, -96.946
-96.790, -96.871
-96.726, -96.790
-96.657, -96.726
-96.603, -96.657
-96.545, -96.595
-96.492, -96.545
-96.448, -96.492
-96.402, -96.448
-96.362, -96.402
-96.315, -96.355
-96.268, -96.315
-96.226, -96.268
-96.173, -96.226
-96.126, -96.173
-96.065, -96.118
-95.999, -96.065
-95.939, -95.999
-95.866, -95.939
-95.798, -95.866
-95.718, -95.787
-95.635, -95.718
-95.565, -95.635
-95.483, -95.565
-95.416, -95.483
-95.342, -95.406
-95.275, -95.342
-95.225, -95.275
-95.175, -95.225
-95.142, -95.175
-95.116, -95.137
-95.105, -95.116
-95.105, -95.109
-95.109, -95.130
-95.130, -95.164
-95.171, -95.221
-95.221, -95.300
-95.300, -95.384
-95.384, -95.505
-95.505, -95.627
-95.650, -95.792
-95.792, -95.981
-95.981, -96.163
-96.163, -96.398
-96.398, -96.618
-96.657, -96.899
-96.899, -97.202
-97.202, -97.481
-97.481, -97.828
-97.828, -98.142
-98.195, -98.527
-98.527, -98.928
-98.928, -99.285
-99.285, -99.713
-99.713, -100.085
-100.148, -100.525
-100.525, -100.964
-100.964, -101.336
-101.336, -101.756
-101.756, -102.101
-102.156, -102.477
-102.477, -102.818
-102.818, -103.078
-103.078, -103.335
-103.335, -103.514
-103.541, -103.672
-103.672, -103.776
-103.776, -103.824
-103.824, -103.835
-103.808, -103.834
-103.746, -103.802
-103.652, -103.746
-103.555, -103.652
-103.427, -103.555
-103.309, -103.427
-103.165, -103.288
-103.023, -103.165
-102.901, -103.023
-102.768, -102.901
-102.659, -102.768
-102.543, -102.642
-102.443, -102.543
-102.368, -102.443
-102.298, -102.368
-102.253, -102.298
-102.221, -102.248
-102.209, -102.221
-102.209, -102.216
-102.216, -102.246
-102.246, -102.293
-102.302, -102.370
-102.370, -102.472
-102.472, -102.582
-102.582, -102.733
-102.733, -102.881
-102.907, -103.076
-103.076, -103.295
-103.295, -103.495
-103.495, -103.743
-103.743, -103.962
-103.998, -104.218
-104.218, -104.464
-104.464, -104.658
-104.658, -104.856
-104.856, -104.989
-105.009, -105.092
-105.092, -105.129
-105.104, -105.129
-105.009, -105.104
-104.873, -105.009
-104.664, -104.846
-104.410, -104.664
-104.167, -104.410
-103.866, -104.167
-103.604, -103.866
-103.300, -103.559
-103.008, -103.300
-102.773, -103.008
-102.523, -102.773
-102.328, -102.523
-102.128, -102.298
-101.959, -102.128
-101.840, -101.959
-101.727, -101.840
-101.656, -101.727
-101.598, -101.646
-101.567, -101.598
-101.557, -101.567
-101.557, -101.563
-101.563, -101.578
-101.581, -101.603
-101.603, -101.628
-101.628, -101.643
-101.643, -101.647
-101.629, -101.646
-101.579, -101.623
-101.490, -101.579
-101.380, -101.490
-101.207, -101.380
-101.023, -101.207
-100.766, -100.988
-100.471, -100.766
-100.194, -100.471
-99.847, -100.194
-99.537, -99.847
-99.163, -99.484
-98.788, -99.163
-98.470, -98.788
-98.104, -98.470
-97.800, -98.104
-97.460, -97.751
-97.138, -97.460
-96.875, -97.138
-96.590, -96.875
-96.361, -96.590
-96.114, -96.325
-95.891, -96.114
-95.718, -95.891
-95.537, -95.718
-95.400, -95.537
-95.260, -95.379
-95.145, -95.260
-95.064, -95.145
-94.991, -95.064
-94.947, -94.991
-94.918, -94.941
-94.912, -94.918
-94.912, -94.927
-94.927, -94.967
-94.967, -95.021
-95.031, -95.109
-95.109, -95.222
-95.222, -95.342
-95.342, -95.508
-95.508, -95.672
-95.703, -95.894
-95.894, -96.146
-96.146, -96.387
-96.387, -96.699
-96.699, -96.994
-97.046, -97.370
-97.370, -97.781
-97.781, -98.159
-98.159, -98.633
-98.633, -99.063
-99.136, -99.589
-99.589, -100.138
-100.138, -100.615
-100.615, -101.172
-101.172, -101.634
-101.709, -102.136
-102.136, -102.569
-102.569, -102.865
-102.865, -103.101
-103.101, -103.199
-103.191, -103.211
-103.062, -103.191
-102.873, -103.062
-102.589, -102.873
-102.310, -102.589
-101.964, -102.262
-101.616, -101.964
-101.326, -101.616
-101.009, -101.326
-100.759, -101.009
-100.497, -100.720
-100.269, -100.497
-100.102, -100.269
-99.939, -100.102
-99.826, -99.939
-99.723, -99.810
-99.650, -99.723
-99.609, -99.650
-99.581, -99.609
-99.574, -99.581
-99.574, -99.577
-99.577, -99.590
-99.590, -99.605
-99.605, -99.618
-99.618, -99.624
-99.617, -99.624
-99.587, -99.617
-99.542, -99.587
-99.460, -99.542
-99.364, -99.460
-99.221, -99.346
-99.045, -99.221
-98.868, -99.045
-98.639, -98.868
-98.423, -98.639
-98.156, -98.386
-97.876, -98.156
-97.632, -97.876
-97.347, -97.632
-97.104, -97.347
-96.830, -97.065
-96.564, -96.830
-96.346, -96.564
-96.108, -96.346
-95.917, -96.108
-95.712, -95.886
-95.528, -95.712
-95.386, -95.528
-95.241, -95.386
-95.134, -95.241
-95.030, -95.118
-94.949, -95.030
-94.895, -94.949
-94.854, -94.895
-94.836, -94.854
-94.833, -94.835
-94.835, -94.855
-94.855, -94.888
-94.888, -94.946
-94.946, -95.011
-95.024, -95.105
-95.105, -95.217
-95.217, -95.327
-95.327, -95.472
-95.472, -95.608
-95.632, -95.781
-95.781, -95.970
-95.970, -96.141
-96.141, -96.352
-96.352, -96.540
-96.571, -96.769
-96.769, -97.005
-97.005, -97.212
-97.212, -97.458
-97.458, -97.670
-97.705, -97.918
-97.918, -98.164
-98.164, -98.370
-98.370, -98.603
-98.603, -98.793
-98.824, -98.999
-98.999, -99.182
-99.182, -99.316
-99.316, -99.440
-99.440, -99.515
-99.524, -99.561
-99.555, -99.564
-99.509, -99.555
-99.404, -99.509
-99.274, -99.404
-99.078, -99.250
-98.839, -99.078
-98.608, -98.839
-98.310, -98.608
-98.040, -98.310
-97.712, -97.993
-97.380, -97.712
-97.096, -97.380
-96.769, -97.096
-96.497, -96.769
-96.194, -96.454
-95.907, -96.194
-95.677, -95.907
-95.427, -95.677
-95.233, -95.427
-95.026, -95.202
-94.846, -95.026
-94.711, -94.846
-94.578, -94.711
-94.485, -94.578
-94.403, -94.473
-94.348, -94.403
-94.323, -94.348
-94.317, -94.323
-94.320, -94.340
-94.344, -94.389
-94.389, -94.468
-94.468, -94.560
-94.560, -94.694
-94.694, -94.833
-94.859, -95.025
-95.025, -95.248
-95.248, -95.464
-95.464, -95.749
-95.749, -96.018
-96.066, -96.366
-96.366, -96.748
-96.748, -97.104
-97.104, -97.553
-97.553, -97.968
-98.039, -98.484
-98.484, -99.038
-99.038, -99.542
-99.542, -100.156
-100.156, -100.708
-100.801, -101.369
-101.369, -102.038
-102.038, -102.606
-102.606, -103.236
-103.236, -103.725
-103.800, -104.202
-104.202, -104.536
-104.536, -104.685
-104.685, -104.709
-104.548, -104.688
-104.242, -104.513
-103.820, -104.242
-103.397, -103.820
-102.863, -103.397
-102.393, -102.863
-101.845, -102.314
-101.311, -101.845
-100.871, -101.311
-100.385, -100.871
-99.994, -100.385
-99.568, -99.931
-99.177, -99.568
-98.866, -99.177
-98.535, -98.866
-98.276, -98.535
-98.005, -98.236
-97.764, -98.005
-97.580, -97.764
-97.393, -97.580
-97.255, -97.393
-97.119, -97.234
-97.011, -97.119
-96.937, -97.011
-96.877, -96.937
-96.843, -96.877
-96.828, -96.841
-96.828, -96.837
-96.837, -96.863
-96.863, -96.913
-96.913, -96.976
-96.988, -97.069
-97.069, -97.182
-97.182, -97.295
-97.295, -97.446
-97.446, -97.588
-97.613, -97.770
-97.770, -97.965
-97.965, -98.140
-98.140, -98.352
-98.352, -98.537
-98.569, -98.754
-98.754, -98.965
-98.965, -99.140
-99.140, -99.330
-99.330, -99.480
-99.504, -99.633
-99.633, -99.763
-99.763, -99.851
-99.851, -99.927
-99.927, -99.970
-99.976, -99.994
-99.992, -99.996
-99.974, -99.992
-99.935, -99.974
-99.891, -99.935
-99.828, -99.881
-99.759, -99.828
-99.700, -99.759
-99.632, -99.700
-99.575, -99.632
-99.518, -99.566
-99.471, -99.518
-99.442, -99.471
-99.422, -99.442
-99.417, -99.422
-99.419, -99.431
-99.431, -99.464
-99.464, -99.511
-99.511, -99.587
-99.587, -99.669
-99.686, -99.791
-99.791, -99.939
-99.939, -100.087
-100.087, -100.285
-100.285, -100.476
-100.510, -100.725
-100.725, -101.002
-101.002, -101.261
-101.261, -101.586
-101.586, -101.884
-101.935, -102.251
-102.251, -102.636
-102.636, -102.980
-102.980, -103.386
-103.386, -103.737
-103.796, -104.141
-104.141, -104.533
-104.533, -104.848
-104.848, -105.184
-105.184, -105.438
-105.476, -105.681
-105.681, -105.863
-105.863, -105.962
-105.962, -106.013
-105.999, -106.015
-105.916, -105.991
-105.767, -105.916
-105.591, -105.767
-105.334, -105.591
-105.074, -105.334
-104.731, -105.027
-104.352, -104.731
-104.004, -104.352
-103.577, -104.004
-103.194, -103.577
-102.737, -103.131
-102.272, -102.737
-101.871, -102.272
-101.404, -101.871
-101.010, -101.404
-100.556, -100.944
-100.117, -100.556
-99.750, -100.117
-99.339, -99.750
-99.001, -99.339
-98.624, -98.946
-98.269, -98.624
-97.982, -98.269
-97.668, -97.982
-97.417, -97.668
-97.146, -97.377
-96.899, -97.146
-96.705, -96.899
-96.499, -96.705
-96.339, -96.499
-96.175, -96.315
-96.033, -96.175
-95.928, -96.033
-95.823, -95.928
-95.749, -95.823
-95.682, -95.738
-95.632, -95.682
-95.603, -95.632
-95.586, -95.603
-95.583, -95.586
-95.584, -95.596
-95.596, -95.623
-95.623, -95.657
-95.657, -95.712
-95.712, -95.767
-95.778, -95.845
-95.845, -95.936
-95.936, -96.022
-96.022, -96.136
-96.136, -96.242
-96.261, -96.378
-96.378, -96.529
-96.529, -96.667
-96.667, -96.841
-96.841, -97.003
-97.032, -97.204
-97.204, -97.424
-97.424, -97.625
-97.625, -97.876
-97.876, -98.107
-98.147, -98.394
-98.394, -98.702
-98.702, -98.983
-98.983, -99.328
-99.328, -99.643
-99.696, -100.025
-100.025, -100.425
-100.425, -100.777
-100.777, -101.196
-101.196, -101.553
-101.612, -101.956
-101.956, -102.326
-102.326, -102.604
-102.604, -102.856
-102.856, -102.990
-103.004, -103.037
-102.941, -103.035
-102.750, -102.941
-102.404, -102.750
-102.017, -102.404
-101.483, -101.946
-100.883, -101.483
-100.336, -100.883
-99.677, -100.336
-99.104, -99.677
-98.440, -99.010
-97.784, -98.440
-97.235, -97.784
-96.614, -97.235
-96.099, -96.614
-95.519, -96.015
-94.964, -95.519
-94.510, -94.964
-94.002, -94.510
-93.588, -94.002
-93.130, -93.521
-92.698, -93.130
-92.349, -92.698
-91.966, -92.349
-91.658, -91.966
-91.323, -91.609
-91.015, -91.323
-90.771, -91.015
-90.509, -90.771
-90.306, -90.509
-90.092, -90.275
-89.904, -90.092
-89.762, -89.904
-89.618, -89.762
-89.515, -89.618
-89.418, -89.500
-89.342, -89.418
-89.297, -89.342
-89.267, -89.297
-89.257, -89.267
-89.259, -89.268
-89.268, -89.300
-89.300, -89.344
-89.344, -89.413
-89.413, -89.490
-89.503, -89.594
-89.594, -89.715
-89.715, -89.834
-89.834, -89.983
-89.983, -90.120
-90.146, -90.292
-90.292, -90.473
-90.473, -90.633
-90.633, -90.820
-90.820, -90.984
-91.011, -91.172
-91.172, -91.358
-91.358, -91.510
-91.510, -91.681
-91.681, -91.818
-91.839, -91.965
-91.965, -92.098
-92.098, -92.199
-92.199, -92.303
-92.303, -92.380
-92.392, -92.456
-92.456, -92.517
-92.517, -92.561
-92.561, -92.601
-92.601, -92.628
-92.633, -92.654
-92.654, -92.672
-92.672, -92.686
-92.686, -92.696
-92.696, -92.706
-92.707, -92.713
-92.713, -92.719
-92.719, -92.725
-92.725, -92.732
-92.732, -92.735
-92.736, -92.739
-92.739, -92.741
-92.741, -92.742
-92.741, -92.742
-92.738, -92.741
-92.732, -92.738
-92.724, -92.732
-92.715, -92.724
-92.702, -92.715
-92.690, -92.702
-92.675, -92.689
-92.660, -92.675
-92.648, -92.660
-92.636, -92.648
-92.627, -92.636
-92.621, -92.625
-92.621, -92.621
-92.621, -92.625
-92.625, -92.639
-92.639, -92.658
-92.663, -92.690
-92.690, -92.735
-92.735, -92.783
-92.783, -92.851
-92.851, -92.922
-92.934, -93.019
-93.019, -93.132
-93.132, -93.243
-93.243, -93.387
-93.387, -93.525
-93.549, -93.704
-93.704, -93.900
-93.900, -94.081
-94.081, -94.311
-94.311, -94.520
-94.556, -94.781
-94.781, -95.055
-95.055, -95.300
-95.300, -95.598
-95.598, -95.859
-95.902, -96.168
-96.168, -96.479
-96.479, -96.742
-96.742, -97.038
-97.038, -97.280
-97.319, -97.541
-97.541, -97.772
-97.772, -97.940
-97.940, -98.094
-98.094, -98.185
-98.197, -98.242
-98.242, -98.248
-98.197, -98.242
-98.094, -98.197
-97.965, -98.094
-97.773, -97.941
-97.544, -97.773
-97.321, -97.544
-97.038, -97.321
-96.781, -97.038
-96.465, -96.736
-96.141, -96.465
-95.861, -96.141
-95.533, -95.861
-95.253, -95.533
-94.931, -95.207
-94.616, -94.931
-94.354, -94.616
-94.058, -94.354
-93.813, -94.058
-93.540, -93.773
-93.279, -93.540
-93.070, -93.279
-92.840, -93.070
-92.655, -92.840
-92.456, -92.625
-92.276, -92.456
-92.135, -92.276
-91.988, -92.135
-91.878, -91.988
-91.767, -91.860
-91.676, -91.767
-91.612, -91.676
-91.559, -91.612
-91.529, -91.559
-91.514, -91.525
-91.513, -91.518
-91.518, -91.539
-91.539, -91.584
-91.584, -91.639
-91.649, -91.722
-91.722, -91.827
-91.827, -91.934
-91.934, -92.078
-92.078, -92.218
-92.244, -92.402
-92.402, -92.607
-92.607, -92.798
-92.798, -93.042
-93.042, -93.265
-93.306, -93.547
-93.547, -93.846
-93.846, -94.117
-94.117, -94.449
-94.449, -94.746
-94.798, -95.108
-95.108, -95.480
-95.480, -95.808
-95.808, -96.196
-96.196, -96.532
-96.588, -96.921
-96.921, -97.305
-97.305, -97.624
-97.624, -97.979
-97.979, -98.262
-98.308, -98.563
-98.563, -98.824
-98.824, -99.010
-99.010, -99.183
-99.183, -99.292
-99.306, -99.369
-99.369, -99.395
-99.383, -99.395
-99.330, -99.383
-99.259, -99.330
-99.151, -99.245
-99.024, -99.151
-98.904, -99.024
-98.759, -98.904
-98.633, -98.759
-98.487, -98.612
-98.349, -98.487
-98.237, -98.349
-98.120, -98.237
-98.030, -98.120
-97.940, -98.015
-97.866, -97.940
-97.818, -97.866
-97.778, -97.818
-97.761, -97.778
-97.759, -97.760
-97.760, -97.781
-97.781, -97.815
-97.815, -97.875
-97.875, -97.945
-97.959, -98.048
-98.048, -98.174
-98.174, -98.301
-98.301, -98.470
-98.470, -98.634
-98.663, -98.849
-98.849, -99.086
-99.086, -99.311
-99.311, -99.592
-99.592, -99.853
-99.897, -100.176
-100.176, -100.519
-100.519, -100.826
-100.826, -101.199
-101.199, -101.523
-101.578, -101.903
-101.903, -102.276
-102.276, -102.578
-102.578, -102.897
-102.897, -103.133
-103.167, -103.344
-103.344, -103.473
-103.473, -103.510
-103.462, -103.510
-103.345, -103.462
-103.129, -103.319
-102.840, -103.129
-102.550, -102.840
-102.176, -102.550
-101.840, -102.176
-101.440, -101.784
-101.044, -101.440
-100.714, -101.044
-100.345, -100.714
-100.048, -100.345
-99.725, -100.000
-99.428, -99.725
-99.195, -99.428
-98.952, -99.195
-98.766, -98.952
-98.575, -98.737
-98.410, -98.575
-98.291, -98.410
-98.172, -98.291
-98.090, -98.172
-98.013, -98.077
-97.954, -98.013
-97.917, -97.954
-97.886, -97.917
-97.870, -97.886
-97.859, -97.868
-97.853, -97.859
-97.850, -97.853
-97.848, -97.850
-97.843, -97.848
-97.831, -97.841
-97.811, -97.831
-97.787, -97.811
-97.748, -97.787
-97.705, -97.748
-97.645, -97.698
-97.574, -97.645
-97.506, -97.574
-97.419, -97.506
-97.342, -97.419
-97.251, -97.330
-97.160, -97.251
-97.088, -97.160
-97.009, -97.088
-96.950, -97.009
-96.893, -96.940
-96.851, -96.893
-96.830, -96.851
-96.822, -96.830
-96.822, -96.832
-96.836, -96.863
-96.863, -96.919
-96.919, -96.984
-96.984, -97.081
-97.081, -97.184
-97.203, -97.325
-97.325, -97.487
-97.487, -97.643
-97.643, -97.840
-97.840, -98.021
-98.052, -98.240
-98.240, -98.466
-98.466, -98.658
-98.658, -98.874
-98.874, -99.046
-99.075, -99.224
-99.224, -99.369
-99.369, -99.456
-99.456, -99.515
-99.515, -99.524
-99.476, -99.518
-99.378, -99.476
-99.254, -99.378
-99.070, -99.254
-98.885, -99.070
-98.645, -98.852
-98.387, -98.645
-98.160, -98.387
-97.894, -98.160
-97.670, -97.894
-97.417, -97.633
-97.177, -97.417
-96.986, -97.177
-96.781, -96.986
-96.618, -96.781
-96.450, -96.593
-96.304, -96.450
-96.197, -96.304
-96.094, -96.197
-96.023, -96.094
-95.960, -96.012
-95.920, -95.960
-95.901, -95.920
-95.897, -95.901
-95.897, -95.912
-95.915, -95.944
-95.944, -95.994
-95.994, -96.050
-96.050, -96.130
-96.130, -96.209
-96.223, -96.315
-96.315, -96.430
-96.430, -96.538
-96.538, -96.671
-96.671, -96.788
-96.810, -96.931
-96.931, -97.079
-97.079, -97.203
-97.203, -97.348
-97.348, -97.471
-97.491, -97.610
-97.610, -97.740
-97.740, -97.845
-97.845, -97.957
-97.957, -98.045
-98.058, -98.132
-98.132, -98.205
-98.205, -98.254
-98.254, -98.295
-98.295, -98.316
-98.319, -98.324
-98.315, -98.324
-98.291, -98.315
-98.250, -98.291
-98.202, -98.250
-98.134, -98.193
-98.053, -98.134
-97.975, -98.053
-97.879, -97.975
-97.791, -97.879
-97.687, -97.776
-97.581, -97.687
-97.494, -97.581
-97.397, -97.494
-97.319, -97.397
-97.237, -97.306
-97.167, -97.237
-97.119, -97.167
-97.079, -97.119
-97.058, -97.079
-97.052, -97.056
-97.052, -97.069
-97.069, -97.102
-97.102, -97.163
-97.163, -97.238
-97.252, -97.350
-97.350, -97.490
-97.490, -97.633
-97.633, -97.828
-97.828, -98.018
-98.052, -98.265
-98.265, -98.540
-98.540, -98.794
-98.794, -99.109
-99.109, -99.392
-99.440, -99.729
-99.729, -100.060
-100.060, -100.332
-100.332, -100.622
-100.622, -100.835
-100.866, -101.027
-101.027, -101.144
-101.144, -101.178
-101.138, -101.178
-101.040, -101.138
-100.856, -101.018
-100.616, -100.856
-100.377, -100.616
-100.075, -100.377
-99.804, -100.075
-99.489, -99.759
-99.185, -99.489
-98.938, -99.185
-98.669, -98.938
-98.461, -98.669
-98.246, -98.429
-98.062, -98.246
-97.931, -98.062
-97.807, -97.931
-97.728, -97.807
-97.666, -97.717
-97.637, -97.666
-97.633, -97.637
-97.636, -97.664
-97.664, -97.711
-97.721, -97.792
-97.792, -97.896
-97.896, -98.005
-98.005, -98.150
-98.150, -98.285
-98.309, -98.456
-98.456, -98.633
-98.633, -98.786
-98.786, -98.960
-98.960, -99.101
-99.123, -99.248
-99.248, -99.371
-99.371, -99.451
-99.451, -99.511
-99.511, -99.529
-99.513, -99.529
-99.449, -99.513
-99.362, -99.449
-99.221, -99.362
-99.068, -99.221
-98.860, -99.040
-98.621, -98.860
-98.396, -98.621
-98.114, -98.396
-97.860, -98.114
-97.552, -97.816
-97.235, -97.552
-96.960, -97.235
-96.635, -96.960
-96.355, -96.635
-96.033, -96.310
-95.713, -96.033
-95.446, -95.713
-95.140, -95.446
-94.886, -95.140
-94.600, -94.844
-94.326, -94.600
-94.104, -94.326
-93.858, -94.104
-93.662, -93.858
-93.448, -93.629
-93.253, -93.448
-93.102, -93.253
-92.946, -93.102
-92.829, -92.946
-92.715, -92.811
-92.622, -92.715
-92.563, -92.622
-92.517, -92.563
-92.498, -92.517
-92.495, -92.500
-92.500, -92.529
-92.529, -92.576
-92.576, -92.657
-92.657, -92.750
-92.767, -92.885
-92.885, -93.050
-93.050, -93.215
-93.215, -93.437
-93.437, -93.652
-93.692, -93.935
-93.935, -94.248
-94.248, -94.543
-94.543, -94.917
-94.917, -95.263
-95.324, -95.697
-95.697, -96.160
-96.160, -96.579
-96.579, -97.092
-97.092, -97.546
-97.623, -98.090
-98.090, -98.640
-98.640, -99.108
-99.108, -99.639
-99.639, -100.068
-100.136, -100.524
-100.524, -100.919
-100.919, -101.200
-101.200, -101.451
-101.451, -101.601
-101.620, -101.706
-101.706, -101.744
-101.737, -101.746
-101.694, -101.737
-101.641, -101.694
-101.572, -101.631
-101.505, -101.572
-101.459, -101.505
-101.423, -101.459
-101.410, -101.423
-101.410, -101.423
-101.423, -101.466
-101.466, -101.528
-101.528, -101.631
-101.631, -101.746
-101.767, -101.909
-101.909, -102.106
-102.106, -102.298
-102.298, -102.554
-102.554, -102.795
-102.838, -103.104
-103.104, -103.441
-103.441, -103.750
-103.750, -104.136
-104.136, -104.484
-104.545, -104.912
-104.912, -105.362
-105.362, -105.763
-105.763, -106.247
-106.247, -106.676
-106.748, -107.189
-107.189, -107.712
-107.712, -108.165
-108.165, -108.693
-108.693, -109.137
-109.209, -109.633
-109.633, -110.089
-110.089, -110.430
-110.430, -110.749
-110.749, -110.936
-110.958, -111.034
-110.990, -111.035
-110.841, -110.990
-110.550, -110.841
-110.215, -110.550
-109.746, -110.152
-109.219, -109.746
-108.738, -109.219
-108.159, -108.738
-107.655, -108.159
-107.070, -107.572
-106.490, -107.070
-106.003, -106.490
-105.447, -106.003
-104.980, -105.447
-104.448, -104.903
-103.931, -104.448
-103.498, -103.931
-103.006, -103.498
-102.595, -103.006
-102.126, -102.526
-101.671, -102.126
-101.290, -101.671
-100.859, -101.290
-100.500, -100.859
-100.094, -100.440
-99.700, -100.094
-99.374, -99.700
-99.009, -99.374
-98.707, -99.009
-98.369, -98.657
-98.047, -98.369
-97.784, -98.047
-97.493, -97.784
-97.257, -97.493
-96.999, -97.219
-96.757, -96.999
-96.564, -96.757
-96.354, -96.564
-96.189, -96.354
-96.014, -96.163
-95.855, -96.014
-95.733, -95.855
-95.606, -95.733
-95.512, -95.606
-95.419, -95.498
-95.341, -95.419
-95.288, -95.341
-95.241, -95.288
-95.212, -95.241
-95.195, -95.210
-95.191, -95.195
-95.191, -95.199
-95.199, -95.221
-95.221, -95.251
-95.256, -95.296
-95.296, -95.355
-95.355, -95.413
-95.413, -95.489
-95.489, -95.563
-95.575, -95.656
-95.656, -95.756
-95.756, -95.848
-95.848, -95.958
-95.958, -96.056
-96.073, -96.172
-96.172, -96.287
-96.287, -96.387
-96.387, -96.499
-96.499, -96.593
-96.608, -96.697
-96.697, -96.792
-96.792, -96.867
-96.867, -96.946
-96.946, -97.005
-97.013, -97.061
-97.061, -97.104
-97.104, -97.134
-97.134, -97.154
-97.154, -97.162
-97.162, -97.163
-97.153, -97.162
-97.140, -97.153
-97.117, -97.140
-97.094, -97.117
-97.065, -97.090
-97.036, -97.065
-97.009, -97.036
-96.980, -97.009
-96.960, -96.980
-96.937, -96.956
-96.921, -96.937
-96.911, -96.921
-96.907, -96.911
-96.907, -96.907
-96.909, -96.915
-96.915, -96.929
-96.929, -96.946
-96.946, -96.972
-96.972, -96.999
-97.005, -97.036
-97.036, -97.077
-97.077, -97.117
-97.117, -97.167
-97.167, -97.213
-97.220, -97.268
-97.268, -97.326
-97.326, -97.379
-97.379, -97.441
-97.441, -97.495
-97.505, -97.560
-97.560, -97.627
-97.627, -97.686
-97.686, -97.756
-97.756, -97.819
-97.829, -97.894
-97.894, -97.974
-97.974, -98.045
-98.045, -98.135
-98.135, -98.214
-98.229, -98.315
-98.315, -98.420
-98.420, -98.516
-98.516, -98.633
-98.633, -98.739
-98.756, -98.865
